date,open,high,low,close,volume,symbol,sma_5,sma_10,sma_20,ema_12,ema_26,macd,macd_signal,macd_hist,rsi_14,bb_mid,bb_std,bb_upper,bb_lower,price_up,vol_down,vol_price_divergence,return_1d,ma_gap_10,volatility_5d,target
2020-03-25,333.70507776523806,339.57829340278596,332.2812643429208,338.15447998046875,39297721,0700.HK,319.60935668945314,315.907470703125,331.6405456542969,323.9012475477996,332.5249901720702,-8.62374262427062,-9.229408911718656,0.6056662874480363,42.35704874314715,331.6405456542969,19.13050103436887,369.90154772303464,293.37954358555913,1,1,1,0.040525739115214066,0.07042254881731,0.03411169312957839,1
2020-03-26,343.49375161586505,343.49375161586505,334.59494716569566,339.7562561035156,31804183,0700.HK,326.51483154296875,317.52705078125,330.8663497924805,326.34047963329436,333.0606395003254,-6.720159867031043,-8.727559102781134,2.007399235750091,45.70024005429652,330.8663497924805,18.425497309926175,367.71734441233286,294.0153551726281,1,1,1,0.0047368176909541315,0.07000728053742956,0.03547525930410435,1
2020-03-27,347.05327577916756,347.05327577916756,339.756246900791,340.2901916503906,31174808,0700.HK,330.57268676757815,319.0754455566406,330.7061706542969,328.4865891743861,333.5961618818117,-5.109572707425627,-8.003961823710034,2.8943891162844064,51.72414200319939,330.7061706542969,18.323588287558138,367.3533472294132,294.0589940791806,1,1,1,0.0015715252840327043,0.06648818136644769,0.03290699254823972,0
2020-03-30,330.8574055338447,338.1544335927094,330.6794436099785,335.12884521484375,23689947,0700.HK,335.6628051757813,322.17221984863284,330.12774658203125,329.5084747190719,333.70969398055485,-4.201219261482947,-7.243413311264617,3.0421940497816697,47.79614483959686,330.12774658203125,17.97143253321793,366.0706116484671,294.1848815155954,0,1,0,-0.01516748517056754,0.04021645743477934,0.027499950433957403,1
2020-03-31,342.78179909137305,343.4937057089641,329.9675388927685,338.3323974609375,24083255,0700.HK,338.3324340820312,324.87745056152346,329.5137283325195,330.8660012947435,334.0521164605832,-3.1861151658396807,-6.43195368217963,3.2458385163399495,50.624118860308506,329.5137283325195,17.43652459833003,364.3867775291796,294.64067913585944,1,0,0,0.009559165950158821,0.041415453353743976,0.020302464256912733,0
2020-04-01,341.3580710763194,341.3580710763194,331.3914062609991,333.1711730957031,25623592,0700.HK,337.3357727050781,328.4725646972656,328.6416488647461,331.2206431102758,333.986861396518,-2.7662182862422355,-5.698806602992152,2.932588316749916,53.99409491631433,328.6416488647461,16.748311180830406,362.1382712264069,295.1450265030853,0,0,0,-0.015254892537538534,0.014304416573627507,0.011583180682478383,1
2020-04-02,329.25568914028014,337.9765319824219,328.8997357700086,337.9765319824219,13153815,0700.HK,336.9798278808594,331.74732971191406,327.46700897216795,332.2600106290675,334.28239255102943,-2.0223819219619372,-4.963521666786109,2.941139744824172,55.31612387617267,327.46700897216795,15.06389976810457,357.59480850837707,297.3392094359588,1,1,1,0.014423093216826555,0.01877694773283386,0.013783111731326679,0
2020-04-03,331.03540963357335,334.95086669921875,331.03540963357335,334.95086669921875,15484189,0700.HK,335.911962890625,333.24232482910156,326.60382385253905,332.67398848601385,334.33190915459903,-1.6579206685851773,-4.3024014671459225,2.6444807985607452,64.48907199892452,326.60382385253905,14.030352570570253,354.66452899367954,298.54311871139856,0,0,0,-0.008952294011231765,0.005127025419095213,0.014097215323977563,1
2020-04-06,338.15447706797886,341.7140105931141,335.1288883011245,339.4002990722656,15044698,0700.HK,336.76625366210936,336.2145294189453,326.78179931640625,333.70880549928336,334.70734544479654,-0.9985399455131869,-3.6416291628193758,2.643089217306189,63.573871611024444,326.78179931640625,14.1755159652669,355.13283124694004,298.43076738587246,1,1,1,0.013283835975389291,0.009475407439488309,0.013735099794769903,1
2020-04-07,344.91754150390625,344.91754150390625,339.93422431384613,344.91754150390625,20520606,0700.HK,338.0832824707031,338.2078582763672,326.9864730834961,335.4332264230715,335.46365626398983,-0.03042984091831613,-2.919389298439164,2.8889594575208477,75.09356992941817,326.9864730834961,14.416441389235592,355.81935586196727,298.1535903050249,1,0,0,0.01625585612835856,0.019838933553271383,0.014862178108012053,0
2020-04-08,345.0955553223762,345.0955553223762,340.4681617047043,342.6038818359375,16468233,0700.HK,339.96982421875,338.6527984619141,327.2801345825195,336.53640417889704,335.9925618619119,0.543842316985149,-2.2267429753543015,2.7705852923394505,70.9163185922074,327.2801345825195,14.682735222983435,356.6456050284864,297.91466413655263,0,1,0,-0.006707863154424509,0.011667062525301343,0.012386182005516437,1
2020-04-09,347.0533111896365,348.29913330078125,344.0277221632679,348.29913330078125,17026496,0700.HK,342.0343444824219,339.5070861816406,328.51706848144534,338.34605481303305,336.90415974627257,1.4418950667604804,-1.4930153669313453,2.934910433691826,67.62748078814377,328.51706848144534,15.378443119560178,359.2739547205657,297.76018224232496,1,0,0,0.016623429467069073,0.025896505483943833,0.012807267395848757,1
2020-04-14,352.3925847984171,353.81639833997843,349.1890337889278,351.5027160644531,28419783,0700.HK,345.34471435546874,340.6283386230469,329.8518920898438,340.37015654402074,337.98553428836004,2.3846222556607017,-0.717487842412936,3.102110098073638,78.58883182846468,329.8518920898438,16.177255699297344,362.20640348843847,297.4973806912491,1,0,0,0.009197791373501296,0.0319244649031984,0.009659483777756005,0
2020-04-15,356.4860340008941,356.4860340008941,351.5027160644531,351.5027160644531,22245735,0700.HK,347.76519775390625,342.26572570800784,332.21897277832034,342.08285800870266,338.9868070125151,3.0960509961875573,0.045219925307162734,3.0508310708803945,72.92308908081324,332.21897277832034,15.676077174481973,363.5711271272843,300.8668184293564,0,1,0,0.0,0.026987774885544658,0.010246826371982546,1
2020-04-16,355.0621896966365,362.0032653808594,351.5026856101534,362.0032653808594,31296624,0700.HK,351.1823425292969,344.6328125,334.75513153076173,345.1475360659575,340.69172985461466,4.4558062113428605,0.9273371825143024,3.528469028828558,71.6128978547689,334.75513153076173,16.20440774897926,367.16394702872026,302.3463160328032,1,0,0,0.02987330918512976,0.05040278305148142,0.014303925133809018,1
2020-04-17,371.0800563253339,373.3937383700551,361.4693453375465,364.4949340820313,32138269,0700.HK,355.5605529785156,347.7651885986328,338.1188766479492,348.12405883766115,342.45493016775663,5.669128669904524,1.8756954799923469,3.793433189912177,72.06349290954314,338.1188766479492,14.935563870555386,367.99000438906,308.2477489068384,1,0,0,0.006883000623075786,0.04810644087412345,0.011374737406034896,0
2020-04-20,364.4949396216458,365.74076163565576,361.8253041864697,363.60504150390625,16637453,0700.HK,358.6217346191406,350.3280395507812,341.03768463134764,350.5057484786219,344.0216050815455,6.484143397076423,2.797385063409162,3.6867583336672607,70.66244246290722,341.03768463134764,13.833130204710814,368.70394504076927,313.371424221926,0,1,0,-0.0024414401817852704,0.037898770449975576,0.012764011537331157,0
2020-04-21,365.2068346272689,365.2068346272689,352.926488451829,356.4859924316406,22590476,0700.HK,359.61838989257814,352.48155212402344,342.8619384765625,351.4257860098556,344.9448930334044,6.480892976451173,3.5340866460175646,2.9468063304336085,68.29270586154647,342.8619384765625,13.30868503858911,369.47930855374074,316.24456839938426,0,0,0,-0.01957907140896764,0.011360708903733474,0.017928066103356028,1
2020-04-22,353.28246024773364,364.672908928881,352.3925621120358,364.31695556640625,18608344,0700.HK,362.1812377929688,354.9732177734375,345.59387359619143,353.40904286470953,346.3798606284416,7.029182236267957,4.233105764067643,2.7960764722003137,70.62150640232606,345.59387359619143,11.642011604457766,368.87789680510696,322.3098503872759,1,1,1,0.021967099131580348,0.026322373985218233,0.01963557916220106,1
2020-04-23,364.85087536825387,369.3002773651479,362.5371934000337,366.2746887207031,19316647,0700.HK,363.0355224609375,357.1089324951172,347.6583953857422,355.38837299640085,347.8535515982387,7.534821398162137,4.893448890886542,2.6413725072755954,77.67850215172467,347.6583953857422,11.454456488690285,370.5673083631228,324.74948240836164,1,0,0,0.005373708591885906,0.025666555472429305,0.015151917889504677,0
2020-04-24,360.40151676330873,365.2068726768747,359.86757196234385,361.6473388671875,13561226,0700.HK,362.46600341796875,359.0132781982422,348.8330383300781,356.3512908226757,348.8753136181608,7.475977204514891,5.409954553612212,2.0660226509026787,69.8507187498334,348.8330383300781,11.631756228753067,372.09655078758425,325.569525872572,0,1,0,-0.012633550709380659,0.007336944979207237,0.01619907960897578,1
2020-04-27,367.34254691811833,369.30030515456514,365.0288647757963,367.5205383300781,16994244,0700.HK,363.2491027832031,360.9354187011719,350.22125244140625,358.0696365930453,350.25644137459915,7.81319521844614,5.8906026865789975,1.9225925318671422,76.06842782599897,350.22125244140625,12.137261502066385,374.49577544553904,325.94672943727346,1,0,0,0.01624012907515837,0.01824459248860313,0.017974084856363207,1
2020-04-28,369.30032774345256,371.258056640625,366.9866160005862,371.258056640625,14225735,0700.HK,366.203515625,362.91095275878905,351.76964569091797,360.0986242926729,351.81211657948995,8.28650771318297,6.3697836918997925,1.9167240212831782,75.79255560563327,351.76964569091797,12.762857187125057,377.2953600651681,326.24393131666784,1,1,1,0.010169549510155917,0.02300041874840824,0.013229492080329057,0
2020-04-29,371.9699162317099,372.85978485599793,368.0544294749982,371.0800476074219,14399213,0700.HK,367.55613403320314,364.8686859130859,353.56720581054685,361.7880740334035,353.2393707297071,8.548703303696414,6.805567614259117,1.7431356894372962,73.18613589540954,353.56720581054685,12.827336930861096,379.22187967226904,327.91253194882466,0,0,0,-0.0004794752060436336,0.017023553771932994,0.01102449880627782,0
2020-05-04,363.7829693564787,363.7829693564787,355.9520263671875,355.9520263671875,26726857,0700.HK,365.4916015625,364.26356201171876,354.44818725585935,360.89022054629334,353.44030818433527,7.44991236195807,6.934436563798909,0.5154757981591613,59.640045478149695,354.44818725585935,12.321005383441657,379.09019802274264,329.80617648897606,0,0,0,-0.04076754149885964,-0.0228173677285456,0.02257244184214205,1
2020-05-05,357.01994060971185,362.7151647075821,356.48599585924296,361.2913513183594,13649718,0700.HK,365.4204040527344,363.9432037353516,355.8541961669922,360.951932972765,354.02186693500374,6.930066037761264,6.93356245859138,-0.0034964208301158095,59.4314822890891,355.8541961669922,11.329785247112929,378.5137666612181,333.19462567276634,1,1,1,0.015000125173227685,-0.007286445768940763,0.02374016807669705,1
2020-05-06,361.825332602774,366.80865050920454,361.1134258362805,364.8509216308594,21476066,0700.HK,364.8864807128906,364.0677917480469,357.1979156494141,361.5517773817026,354.82401913469675,6.727758247005852,6.892401616274275,-0.16464336926842282,59.6400810591804,357.1979156494141,10.672481072452719,378.5428777943195,335.85295350450866,1,0,0,0.00985235406137197,0.0021510551072160037,0.02280331453054742,0
2020-05-07,366.2746785045559,366.2746785045559,362.3591918945313,362.3591918945313,13340752,0700.HK,363.10670776367186,364.6551116943359,358.5683319091797,361.6759949990609,355.38218007986967,6.29381491919122,6.772684276857664,-0.47886935766644356,57.568169787054586,358.5683319091797,9.34226942895563,377.25287076709094,339.8837930512684,0,1,0,-0.00682944618911796,-0.006296140452102347,0.021926386067618545,1
2020-05-08,367.16457072729514,372.14788818359375,366.27470207907,372.14788818359375,23885792,0700.HK,363.3202758789063,365.4382049560547,360.2057113647461,363.28705548898904,356.6240843838492,6.662971105139832,6.750741642514098,-0.08777053737426588,57.142820296047226,360.2057113647461,8.650076360245574,377.50586408523725,342.90555864425494,1,0,0,0.027013793241683626,0.01836065068332398,0.026252647855302774,1
2020-05-11,378.1990662351135,387.0978698730469,376.9532148720308,387.0978698730469,36293510,0700.HK,369.5494445800781,367.52052307128906,362.3147277832031,366.95025770192103,358.8814018274935,8.068855874427527,7.014364488896784,1.054491385530743,63.539388087891545,362.3147277832031,9.792998697240007,381.9007251776831,342.72873038872314,1,0,0,0.04017215242688077,0.05326871718116361,0.017749273338844143,0
2020-05-12,381.04668717289,386.9199026542963,378.91099655521367,383.5383605957031,23905781,0700.HK,373.99884643554685,369.7096252441406,364.36145172119143,369.50227353173364,360.70784321773124,8.794430314002398,7.370377653917907,1.4240526600844907,61.57021557056156,364.36145172119143,9.734088799663711,383.82962932051885,344.893274121864,0,1,0,-0.009195372938918811,0.037404315190416225,0.021373365388771787,0
2020-05-13,381.0466900535709,389.9454943147284,379.266952768556,382.29254150390625,26333597,0700.HK,377.48717041015624,371.18682556152345,366.06112213134764,371.47000706591405,362.3067097574479,9.163297308466156,7.728961584827557,1.4343357236385987,66.07535614919755,366.06112213134764,9.749616802534335,385.56035573641634,346.56188852627895,0,0,0,-0.003248225522635817,0.029919477679689502,0.02250647033024435,1
2020-05-14,395.1067963561345,397.776431696821,379.62287013752416,383.1824035644531,35721383,0700.HK,381.6518127441406,372.37926025390624,367.64510650634764,373.27191421953546,363.8530574468557,9.41885677267976,8.066940622397999,1.3519161502817614,62.86403492786039,367.64510650634764,9.832964132064978,387.3110347704776,347.9791782422177,1,0,0,0.002327699245834758,0.029011130488794622,0.021169983773008497,0
2020-05-15,383.8087913752531,388.807219602151,374.8830034678043,375.9541015625,26675459,0700.HK,382.4130554199219,372.8666656494141,368.86767578125,373.6845584261454,364.7494310850516,8.93512734109379,8.240577966137158,0.6945493749566314,56.157630676207575,368.86767578125,9.221329981290037,387.3103357438301,350.4250158186699,0,1,0,-0.018863867272384538,0.008280267981876588,0.02261148742779288,1
